pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
nan|Q9BUZ4|O14757,nan|Q9BUZ4,,Q9BUZ4,O14757,TRAF4,CHEK1,RING,1,UbiBrowser2,32357935
nan|Q9BUZ4|P04629,nan|Q9BUZ4,,Q9BUZ4,P04629,TRAF4,NTRK1,RING,1,UbiBrowser2,29715200
nan|Q9BUZ4|P31749,nan|Q9BUZ4,,Q9BUZ4,P31749,TRAF4,AKT1,RING,1,UbiBrowser2,33152664
nan|Q9BUZ4|P35568,nan|Q9BUZ4,,Q9BUZ4,P35568,TRAF4,IRS1,RING,1,UbiBrowser2,33991522
nan|Q9BUZ4|Q9HAU4,nan|Q9BUZ4,,Q9BUZ4,Q9HAU4,TRAF4,SMURF2,RING,1,UbiBrowser2,23973329
nan|Q9BV68|P00533,nan|Q9BV68,,Q9BV68,P00533,RNF126,EGFR,RING,1,UbiBrowser2,23418353
nan|Q9BV68|P04637,nan|Q9BV68,,Q9BV68,P04637,RNF126,TP53,RING,1,UbiBrowser2,33149608
nan|Q9BV68|P08581,nan|Q9BV68,,Q9BV68,P08581,RNF126,MET,RING,1,UbiBrowser2,22199232
nan|Q9BV68|P36888,nan|Q9BV68,,Q9BV68,P36888,RNF126,FLT3,RING,1,UbiBrowser2,22199232
nan|Q9BV68|P38936,nan|Q9BV68,,Q9BV68,P38936,RNF126,CDKN1A,RING,1,UbiBrowser2,23026136
nan|Q9BV68|P60484,nan|Q9BV68,,Q9BV68,P60484,RNF126,PTEN,RING,1,UbiBrowser2,33664240
nan|Q9BV68|P61073,nan|Q9BV68,,Q9BV68,P61073,RNF126,CXCR4,RING,1,UbiBrowser2,22199232
nan|Q9BV68|Q9GZX7,nan|Q9BV68,,Q9BV68,Q9GZX7,RNF126,AICDA,RING,1,UbiBrowser2,23277564
nan|Q9BVG3|Q9BVG3,nan|Q9BVG3,,Q9BVG3,Q9BVG3,TRIM62,TRIM62,RING,1,UbiBrowser2,23402750
nan|Q9BVG3|Q9H257,nan|Q9BVG3,,Q9BVG3,Q9H257,TRIM62,CARD9,RING,1,UbiBrowser2,26488816
nan|Q9BWF2|Q14678,nan|Q9BWF2,,Q9BWF2,Q14678,TRAIP,KANK1,RING,1,UbiBrowser2,34349117
nan|Q9BXM7|P21796,nan|Q9BXM7,,Q9BXM7,P21796,PINK1,VDAC1,Other,1,UbiBrowser2,32047033
nan|Q9BY78|P09936,nan|Q9BY78,,Q9BY78,P09936,RNF26,TMEM173,RING,1,UbiBrowser2,25254379
nan|Q9BY78|Q13501,nan|Q9BY78,,Q9BY78,Q13501,RNF26,SQSTM1,RING,1,UbiBrowser2,22199232
nan|Q9BY78|Q14653,nan|Q9BY78,,Q9BY78,Q14653,RNF26,IRF3,RING,1,UbiBrowser2,22199232
nan|Q9BY78|Q86WV6,nan|Q9BY78,,Q9BY78,Q86WV6,RNF26,STING1,RING,1,UbiBrowser2,25254379
nan|Q9BYM8|O14867,nan|Q9BYM8,,Q9BYM8,O14867,RBCK1,BACH1,RING,1,UbiBrowser2,17682061
nan|Q9BYM8|O75469,nan|Q9BYM8,,Q9BYM8,O75469,RBCK1,NR1I2,RING,1,UbiBrowser2,23160820
nan|Q9BYM8|P17252,nan|Q9BYM8,,Q9BYM8,P17252,RBCK1,PRKCA,RING,1,UbiBrowser2,25118570
nan|Q9BYM8|P48200,nan|Q9BYM8,,Q9BYM8,P48200,RBCK1,IREB2,RING,1,UbiBrowser2,16275334
nan|Q9BYM8|Q13546,nan|Q9BYM8,,Q9BYM8,Q13546,RBCK1,RIPK1,RING,1,UbiBrowser2,22199232
nan|Q9BYM8|Q14258,nan|Q9BYM8,,Q9BYM8,Q14258,RBCK1,TRIM25,RING,1,UbiBrowser2,21292167
nan|Q9BYM8|Q14653,nan|Q9BYM8,,Q9BYM8,Q14653,RBCK1,IRF3,RING,1,UbiBrowser2,18711448
nan|Q9BYM8|Q8N5C8,nan|Q9BYM8,,Q9BYM8,Q8N5C8,RBCK1,TAB3,RING,1,UbiBrowser2,17449468
nan|Q9BYM8|Q9BYM8,nan|Q9BYM8,,Q9BYM8,Q9BYM8,RBCK1,RBCK1,RING,1,UbiBrowser2,18303026
nan|Q9BYM8|Q9NYJ8,nan|Q9BYM8,,Q9BYM8,Q9NYJ8,RBCK1,TAB2,RING,1,UbiBrowser2,17449468
nan|Q9BYM8|Q9Y6K9,nan|Q9BYM8,,Q9BYM8,Q9Y6K9,RBCK1,IKBKG,RING,1,UbiBrowser2,19675569
nan|Q9BZR9|O15524,nan|Q9BZR9,,Q9BZR9,O15524,TRIM8,SOCS1,RING,1,UbiBrowser2,22199232
nan|Q9BZR9|O43318,nan|Q9BZR9,,Q9BZR9,O43318,TRIM8,MAP3K7,RING,1,UbiBrowser2,22084099
nan|Q9BZR9|P03372,nan|Q9BZR9,,Q9BZR9,P03372,TRIM8,ESR1,RING,1,UbiBrowser2,33163282
nan|Q9BZY9|O43318,nan|Q9BZY9,,Q9BZY9,O43318,TRIM31,MAP3K7,RING,1,UbiBrowser2,33016203
nan|Q9BZY9|Q96P20,nan|Q9BZY9,,Q9BZY9,Q96P20,TRIM31,NLRP3,RING,1,UbiBrowser2,32716108
nan|Q9BZY9|Q9BZY9,nan|Q9BZY9,,Q9BZY9,Q9BZY9,TRIM31,TRIM31,RING,1,UbiBrowser2,TRI31_HUMAN
nan|Q9BZY9|Q9NQ88,nan|Q9BZY9,,Q9BZY9,Q9NQ88,TRIM31,TIGAR,RING,1,UbiBrowser2,34218200
nan|Q9C019|P02647,nan|Q9C019,,Q9C019,P02647,TRIM15,APOA1,RING,1,UbiBrowser2,34311082
nan|Q9C026|P50552,nan|Q9C026,,Q9C026,P50552,TRIM9,VASP,RING,1,UbiBrowser2,31820781
nan|Q9C026|Q9C026,nan|Q9C026,,Q9C026,Q9C026,TRIM9,TRIM9,RING,1,UbiBrowser2,20085810
nan|Q9C029|Q04206,nan|Q9C029,,Q9C029,Q04206,TRIM7,RELA,RING,1,UbiBrowser2,31958511
nan|Q9C029|Q9HCU9,nan|Q9C029,,Q9C029,Q9HCU9,TRIM7,BRMS1,RING,1,UbiBrowser2,32853985
nan|Q9C030|P78543,nan|Q9C030,,Q9C030,P78543,TRIM6,BTG2,RING,1,UbiBrowser2,31992359
nan|Q9C035|Q9C035,nan|Q9C035,,Q9C035,Q9C035,TRIM5,TRIM5,RING,1,UbiBrowser2,18312418
nan|Q9C037|O95786,nan|Q9C037,,Q9C037,O95786,TRIM4,DDX58,RING,1,UbiBrowser2,29354136
nan|Q9C037|Q7Z2W7,nan|Q9C037,,Q9C037,Q7Z2W7,TRIM4,TRPM8,RING,1,UbiBrowser2,33037615
nan|Q9C040|O43521,nan|Q9C040,,Q9C040,O43521,TRIM2,BCL2L11,RING,1,UbiBrowser2,22199232
nan|Q9C040|P07196,nan|Q9C040,,Q9C040,P07196,TRIM2,NEFL,RING,1,UbiBrowser2,18687884
nan|Q9C0C7|Q14457,nan|Q9C0C7,,Q9C0C7,Q14457,AMBRA1,BECN1,DWD,1,UbiBrowser2,23974797
nan|Q9C0C9|O94992,nan|Q9C0C9,,Q9C0C9,O94992,UBE2O,HEXIM1,Other,1,UbiBrowser2,29845934
nan|Q9C0C9|P50539,nan|Q9C0C9,,Q9C0C9,P50539,UBE2O,MXI1,Other,1,UbiBrowser2,32901121
nan|Q9H000|O00425,nan|Q9H000,,Q9H000,O00425,MKRN2,IGF2BP3,SINGLE_OTHER,1,UbiBrowser2,32560817
nan|Q9H000|P04637,nan|Q9H000,,Q9H000,P04637,MKRN2,TP53,SINGLE_OTHER,1,UbiBrowser2,32194692
nan|Q9H0A0|Q00987,nan|Q9H0A0,,Q9H0A0,Q00987,NAT10,MDM2,Other,1,UbiBrowser2,26882543
nan|Q9H0F5|P04637,nan|Q9H0F5,,Q9H0F5,P04637,RNF38,TP53,RING,1,UbiBrowser2,23973461
nan|Q9H0F5|P29350,nan|Q9H0F5,,Q9H0F5,P29350,RNF38,PTPN6,RING,1,UbiBrowser2,30112836
nan|Q9H0F5|Q01196,nan|Q9H0F5,,Q9H0F5,Q01196,RNF38,RUNX1,RING,1,UbiBrowser2,30309654
nan|Q9H0F5|Q86U70,nan|Q9H0F5,,Q9H0F5,Q86U70,RNF38,LDB1,RING,1,UbiBrowser2,32021282
nan|Q9H0F6|P46937,nan|Q9H0F6,,Q9H0F6,P46937,SHARPIN,YAP1,Other,1,UbiBrowser2,31884247
nan|Q9H0H3|Q13541,nan|Q9H0H3,,Q9H0H3,Q13541,KLHL25,EIF4EBP1,BTB_3,1,UbiBrowser2,22578813
nan|Q9H0M0#O00308|O15350,nan|Q9H0M0#O00308,,Q9H0M0#O00308,O15350,WWP1#WWP2,TP73,HECT,1,UbiBrowser2,25071155
nan|Q9H0M0|O14641,nan|Q9H0M0,,Q9H0M0,O14641,WWP1,DVL2,HECT,1,UbiBrowser2,31340145
nan|Q9H0M0|O14681,nan|Q9H0M0,,Q9H0M0,O14681,WWP1,EI24,HECT,1,UbiBrowser2,32252198
nan|Q9H0M0|O15105,nan|Q9H0M0,,Q9H0M0,O15105,WWP1,SMAD7,HECT,1,UbiBrowser2,22199232
nan|Q9H0M0|O43541,nan|Q9H0M0,,Q9H0M0,O43541,WWP1,SMAD6,HECT,1,UbiBrowser2,WWP1_HUMAN
nan|Q9H0M0|O95835,nan|Q9H0M0,,Q9H0M0,O95835,WWP1,LATS1,HECT,1,UbiBrowser2,23573293
nan|Q9H0M0|P00533,nan|Q9H0M0,,Q9H0M0,P00533,WWP1,EGFR,HECT,1,UbiBrowser2,32694521
nan|Q9H0M0|P03345,nan|Q9H0M0,,Q9H0M0,P03345,WWP1,gag,HECT,1,UbiBrowser2,22199232
nan|Q9H0M0|P04637,nan|Q9H0M0,,Q9H0M0,P04637,WWP1,TP53,HECT,1,UbiBrowser2,16924229
nan|Q9H0M0|P0C209,nan|Q9H0M0,,Q9H0M0,P0C209,WWP1,gag,HECT,1,UbiBrowser2,22199232
nan|Q9H0M0|P14076,nan|Q9H0M0,,Q9H0M0,P14076,WWP1,gag,HECT,1,UbiBrowser2,22199232
nan|Q9H0M0|P14077,nan|Q9H0M0,,Q9H0M0,P14077,WWP1,gag,HECT,1,UbiBrowser2,22199232
nan|Q9H0M0|P15941,nan|Q9H0M0,,Q9H0M0,P15941,WWP1,MUC1,HECT,1,UbiBrowser2,34404764
nan|Q9H0M0|P36897,nan|Q9H0M0,,Q9H0M0,P36897,WWP1,TGFBR1,HECT,1,UbiBrowser2,15817471
nan|Q9H0M0|P37173,nan|Q9H0M0,,Q9H0M0,P37173,WWP1,TGFBR2,HECT,1,UbiBrowser2,15817471
nan|Q9H0M0|P42566,nan|Q9H0M0,,Q9H0M0,P42566,WWP1,EPS15,HECT,1,UbiBrowser2,22051607
nan|Q9H0M0|P46527,nan|Q9H0M0,,Q9H0M0,P46527,WWP1,CDKN1B,HECT,1,UbiBrowser2,21795702
nan|Q9H0M0|P60484,nan|Q9H0M0,,Q9H0M0,P60484,WWP1,PTEN,HECT,1,UbiBrowser2,31097636
nan|Q9H0M0|P61073,nan|Q9H0M0,,Q9H0M0,P61073,WWP1,CXCR4,HECT,1,UbiBrowser2,22266093
nan|Q9H0M0|Q13485,nan|Q9H0M0,,Q9H0M0,Q13485,WWP1,SMAD4,HECT,1,UbiBrowser2,15817471
nan|Q9H0M0|Q13887,nan|Q9H0M0,,Q9H0M0,Q13887,WWP1,KLF5,HECT,1,UbiBrowser2,16223724
nan|Q9H0M0|Q13950,nan|Q9H0M0,,Q9H0M0,Q13950,WWP1,RUNX2,HECT,1,UbiBrowser2,18083927
nan|Q9H0M0|Q15303,nan|Q9H0M0,,Q9H0M0,Q15303,WWP1,ERBB4,HECT,1,UbiBrowser2,19047365
nan|Q9H0M0|Q15796,nan|Q9H0M0,,Q9H0M0,Q15796,WWP1,SMAD2,HECT,1,UbiBrowser2,15359284
nan|Q9H0M0|Q8N0X7,nan|Q9H0M0,,Q9H0M0,Q8N0X7,WWP1,SPART,HECT,1,UbiBrowser2,22199232
nan|Q9H0M0|Q9H0M0,nan|Q9H0M0,,Q9H0M0,Q9H0M0,WWP1,WWP1,HECT,1,UbiBrowser2,22199232
nan|Q9H0M0|Q9H3D4,nan|Q9H0M0,,Q9H0M0,Q9H3D4,WWP1,TP63,HECT,1,UbiBrowser2,18806757
nan|Q9H0M0|Q9Y2J4,nan|Q9H0M0,,Q9H0M0,Q9Y2J4,WWP1,AMOTL2,HECT,1,UbiBrowser2,34404733
nan|Q9H0M0|Q9Y3C5,nan|Q9H0M0,,Q9H0M0,Q9Y3C5,WWP1,RNF11,HECT,1,UbiBrowser2,18724389
nan|Q9H0M0|Q9Y4K3,nan|Q9H0M0,,Q9H0M0,Q9Y4K3,WWP1,TRAF6,HECT,1,UbiBrowser2,23799152
nan|Q9H0M0|Q9Y5W3,nan|Q9H0M0,,Q9H0M0,Q9Y5W3,WWP1,KLF2,HECT,1,UbiBrowser2,15003522
nan|Q9H0X6|P08670,nan|Q9H0X6,,Q9H0X6,P08670,RNF208,VIM,RING,1,UbiBrowser2,31862882
nan|Q9H2C0|P14136,nan|Q9H2C0,,Q9H2C0,P14136,GAN,GFAP,BTB_3,1,UbiBrowser2,27798231
nan|Q9H2C0|P46821,nan|Q9H2C0,,Q9H2C0,P46821,GAN,MAP1B,BTB_3,1,UbiBrowser2,19168853
nan|Q9H2C0|Q15465,nan|Q9H2C0,,Q9H2C0,Q15465,GAN,SHH,BTB_3,1,UbiBrowser2,31503551
nan|Q9H2C0|Q66K74,nan|Q9H2C0,,Q9H2C0,Q66K74,GAN,MAP1S,BTB_3,1,UbiBrowser2,19168853
nan|Q9H2C0|Q676U5,nan|Q9H2C0,,Q9H2C0,Q676U5,GAN,ATG16L1,BTB_3,1,UbiBrowser2,30770803
nan|Q9H2C0|Q99426,nan|Q9H2C0,,Q9H2C0,Q99426,GAN,TBCB,BTB_3,1,UbiBrowser2,GAN_HUMAN
nan|Q9H2S5|O00571,nan|Q9H2S5,,Q9H2S5,O00571,RNF39,DDX3X,RING,1,UbiBrowser2,33674311
nan|Q9H3F6|P62745,nan|Q9H3F6,,Q9H3F6,P62745,KCTD10,RHOB,SINGLE_OTHER,1,UbiBrowser2,29358211
nan|Q9H3F6|Q8IUC6,nan|Q9H3F6,,Q9H3F6,Q8IUC6,KCTD10,TICAM1,SINGLE_OTHER,1,UbiBrowser2,32484264
nan|Q9H3F6|Q8IW35,nan|Q9H3F6,,Q9H3F6,Q8IW35,KCTD10,CEP97,SINGLE_OTHER,1,UbiBrowser2,30404837
nan|Q9H469|O00308,nan|Q9H469,,Q9H469,O00308,FBXL15,WWP2,F-box,1,UbiBrowser2,22199232
nan|Q9H469|Q9HAU4,nan|Q9H469,,Q9H469,Q9HAU4,FBXL15,SMURF2,F-box,1,UbiBrowser2,22199232
nan|Q9H469|Q9HCE7,nan|Q9H469,,Q9H469,Q9HCE7,FBXL15,SMURF1,F-box,1,UbiBrowser2,21572392
nan|Q9H4M3|P38398,nan|Q9H4M3,,Q9H4M3,P38398,FBXO44,BRCA1,F-box,1,UbiBrowser2,23086937
nan|Q9H4M3|Q9UPW8,nan|Q9H4M3,,Q9H4M3,Q9UPW8,FBXO44,UNC13A,F-box,1,UbiBrowser2,24658274
nan|Q9H4P4|O60260,nan|Q9H4P4,,Q9H4P4,O60260,RNF41,PARK2,RING,1,UbiBrowser2,19800834
nan|Q9H4P4|P11678,nan|Q9H4P4,,Q9H4P4,P11678,RNF41,EPX,RING,1,UbiBrowser2,22199232
nan|Q9H4P4|P17676,nan|Q9H4P4,,Q9H4P4,P17676,RNF41,CEBPB,RING,1,UbiBrowser2,22707723
nan|Q9H4P4|P21860,nan|Q9H4P4,,Q9H4P4,P21860,RNF41,ERBB3,RING,1,UbiBrowser2,15632191
nan|Q9H4P4|P43403,nan|Q9H4P4,,Q9H4P4,P43403,RNF41,ZAP70,RING,1,UbiBrowser2,32034311
nan|Q9H4P4|Q14653,nan|Q9H4P4,,Q9H4P4,Q14653,RNF41,IRF3,RING,1,UbiBrowser2,22199232
nan|Q9H4P4|Q15303,nan|Q9H4P4,,Q9H4P4,Q15303,RNF41,ERBB4,RING,1,UbiBrowser2,15632191
nan|Q9H4P4|Q6NUN9,nan|Q9H4P4,,Q9H4P4,Q6NUN9,RNF41,ZNF746,RING,1,UbiBrowser2,18541373
nan|Q9H4P4|Q99836,nan|Q9H4P4,,Q9H4P4,Q99836,RNF41,MYD88,RING,1,UbiBrowser2,19483718
nan|Q9H4P4|Q9H4P4,nan|Q9H4P4,,Q9H4P4,Q9H4P4,RNF41,RNF41,RING,1,UbiBrowser2,15314180
nan|Q9H4P4|Q9HB71,nan|Q9H4P4,,Q9H4P4,Q9HB71,RNF41,CACYBP,RING,1,UbiBrowser2,31754404
nan|Q9H4P4|Q9NR09,nan|Q9H4P4,,Q9H4P4,Q9NR09,RNF41,BIRC6,RING,1,UbiBrowser2,15314180
nan|Q9H4P4|Q9UHD2,nan|Q9H4P4,,Q9H4P4,Q9UHD2,RNF41,TBK1,RING,1,UbiBrowser2,19483718
nan|Q9H6Y7|Q8WTX7,nan|Q9H6Y7,,Q9H6Y7,Q8WTX7,RNF167,CASTOR1,RING,1,UbiBrowser2,33594058
nan|Q9H6Y7|Q96BI1,nan|Q9H6Y7,,Q9H6Y7,Q96BI1,RNF167,SLC22A18,RING,1,UbiBrowser2,16314844
nan|Q9H765|Q13123,nan|Q9H765,,Q9H765,Q13123,ASB8,IK,SOCS_VHL_BC-box,1,UbiBrowser2,31009856
nan|Q9H992|P10636,nan|Q9H992,,Q9H992,P10636,MARCHF7,MAPT,RING,1,UbiBrowser2,24905733
nan|Q9H992|Q00987,nan|Q9H992,,Q9H992,Q00987,MARCHF7,MDM2,RING,1,UbiBrowser2,29295817
nan|Q9H992|Q9H992,nan|Q9H992,,Q9H992,Q9H992,MARCHF7,MARCHF7,RING,1,UbiBrowser2,18410486
nan|Q9HAU4|O15105,nan|Q9HAU4,,Q9HAU4,O15105,SMURF2,SMAD7,HECT,1,UbiBrowser2,15862290
nan|Q9HAU4|O15169,nan|Q9HAU4,,Q9HAU4,O15169,SMURF2,AXIN1,HECT,1,UbiBrowser2,20858899
nan|Q9HAU4|O95630,nan|Q9HAU4,,Q9HAU4,O95630,SMURF2,STAMBP,HECT,1,UbiBrowser2,14755250
nan|Q9HAU4|P00533,nan|Q9HAU4,,Q9HAU4,P00533,SMURF2,EGFR,HECT,1,UbiBrowser2,21750651
nan|Q9HAU4|P09874,nan|Q9HAU4,,Q9HAU4,P09874,SMURF2,PARP1,HECT,1,UbiBrowser2,32167680
nan|Q9HAU4|P11388,nan|Q9HAU4,,Q9HAU4,P11388,SMURF2,TOP2A,HECT,1,UbiBrowser2,28611047
nan|Q9HAU4|P12757,nan|Q9HAU4,,Q9HAU4,P12757,SMURF2,SKIL,HECT,1,UbiBrowser2,15496141
nan|Q9HAU4|P16104,nan|Q9HAU4,,Q9HAU4,P16104,SMURF2,H2AX,HECT,1,UbiBrowser2,31533041
nan|Q9HAU4|P20333,nan|Q9HAU4,,Q9HAU4,P20333,SMURF2,TNFRSF1B,HECT,1,UbiBrowser2,18671942
nan|Q9HAU4|P35222,nan|Q9HAU4,,Q9HAU4,P35222,SMURF2,CTNNB1,HECT,1,UbiBrowser2,22199232
nan|Q9HAU4|P36897,nan|Q9HAU4,,Q9HAU4,P36897,SMURF2,TGFBR1,HECT,1,UbiBrowser2,17347560
nan|Q9HAU4|P37173,nan|Q9HAU4,,Q9HAU4,P37173,SMURF2,TGFBR2,HECT,1,UbiBrowser2,22848678
nan|Q9HAU4|P41134,nan|Q9HAU4,,Q9HAU4,P41134,SMURF2,ID1,HECT,1,UbiBrowser2,21933340
nan|Q9HAU4|P49841,nan|Q9HAU4,,Q9HAU4,P49841,SMURF2,GSK3B,HECT,1,UbiBrowser2,22199232
nan|Q9HAU4|P61224,nan|Q9HAU4,,Q9HAU4,P61224,SMURF2,RAP1B,HECT,1,UbiBrowser2,17318188
nan|Q9HAU4|P61586,nan|Q9HAU4,,Q9HAU4,P61586,SMURF2,RHOA,HECT,1,UbiBrowser2,21402695
nan|Q9HAU4|P84022,nan|Q9HAU4,,Q9HAU4,P84022,SMURF2,SMAD3,HECT,1,UbiBrowser2,15108358
nan|Q9HAU4|Q01826,nan|Q9HAU4,,Q9HAU4,Q01826,SMURF2,SATB1,HECT,1,UbiBrowser2,30742943
nan|Q9HAU4|Q02535,nan|Q9HAU4,,Q9HAU4,Q02535,SMURF2,ID3,HECT,1,UbiBrowser2,21933340
nan|Q9HAU4|Q13257,nan|Q9HAU4,,Q9HAU4,Q13257,SMURF2,MAD2L1,HECT,1,UbiBrowser2,18852296
nan|Q9HAU4|Q13485,nan|Q9HAU4,,Q9HAU4,Q13485,SMURF2,SMAD4,HECT,1,UbiBrowser2,15817471
nan|Q9HAU4|Q13887,nan|Q9HAU4,,Q9HAU4,Q13887,SMURF2,KLF5,HECT,1,UbiBrowser2,21953463
nan|Q9HAU4|Q13950,nan|Q9HAU4,,Q9HAU4,Q13950,SMURF2,RUNX2,HECT,1,UbiBrowser2,22199232
nan|Q9HAU4|Q15796,nan|Q9HAU4,,Q9HAU4,Q15796,SMURF2,SMAD2,HECT,1,UbiBrowser2,14507671
nan|Q9HAU4|Q15797,nan|Q9HAU4,,Q9HAU4,Q15797,SMURF2,SMAD1,HECT,1,UbiBrowser2,11158580
nan|Q9HAU4|Q15910,nan|Q9HAU4,,Q9HAU4,Q15910,SMURF2,EZH2,HECT,1,UbiBrowser2,31948940
nan|Q9HAU4|Q5VTR2,nan|Q9HAU4,,Q9HAU4,Q5VTR2,SMURF2,RNF20,HECT,1,UbiBrowser2,22231558
nan|Q9HAU4|Q96EB6,nan|Q9HAU4,,Q9HAU4,Q96EB6,SMURF2,SIRT1,HECT,1,UbiBrowser2,32361710
nan|Q9HAU4|Q96FJ0,nan|Q9HAU4,,Q9HAU4,Q96FJ0,SMURF2,STAMBPL1,HECT,1,UbiBrowser2,22199232
nan|Q9HAU4|Q99717,nan|Q9HAU4,,Q9HAU4,Q99717,SMURF2,SMAD5,HECT,1,UbiBrowser2,20484049
nan|Q9HAU4|Q9BUZ4,nan|Q9HAU4,,Q9HAU4,Q9BUZ4,SMURF2,TRAF4,HECT,1,UbiBrowser2,23973329
nan|Q9HAU4|Q9HCE7,nan|Q9HAU4,,Q9HAU4,Q9HCE7,SMURF2,SMURF1,HECT,1,UbiBrowser2,20009572
nan|Q9HAU4|Q9NP71,nan|Q9HAU4,,Q9HAU4,Q9NP71,SMURF2,MLXIPL,HECT,1,UbiBrowser2,31409643
nan|Q9HAU4|Q9Y297,nan|Q9HAU4,,Q9HAU4,Q9Y297,SMURF2,BTRC,HECT,1,UbiBrowser2,24709419
nan|Q9HAU4|Q9Y3C5,nan|Q9HAU4,,Q9HAU4,Q9Y3C5,SMURF2,RNF11,HECT,1,UbiBrowser2,14755250
nan|Q9HCE7|A6NI79,nan|Q9HCE7,,Q9HCE7,A6NI79,SMURF1,CCDC69,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|O00238,nan|Q9HCE7,,Q9HCE7,O00238,SMURF1,BMPR1B,HECT,1,UbiBrowser2,20558834
nan|Q9HCE7|O00291,nan|Q9HCE7,,Q9HCE7,O00291,SMURF1,HIP1,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|O14730,nan|Q9HCE7,,Q9HCE7,O14730,SMURF1,RIOK3,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|O15105,nan|Q9HCE7,,Q9HCE7,O15105,SMURF1,SMAD7,HECT,1,UbiBrowser2,11278251
nan|Q9HCE7|O15169,nan|Q9HCE7,,Q9HCE7,O15169,SMURF1,AXIN1,HECT,1,UbiBrowser2,23959799
nan|Q9HCE7|O43541,nan|Q9HCE7,,Q9HCE7,O43541,SMURF1,SMAD6,HECT,1,UbiBrowser2,16299379
nan|Q9HCE7|O60784,nan|Q9HCE7,,Q9HCE7,O60784,SMURF1,TOM1,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|O76013,nan|Q9HCE7,,Q9HCE7,O76013,SMURF1,KRT36,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|O76080,nan|Q9HCE7,,Q9HCE7,O76080,SMURF1,ZFAND5,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|O95947,nan|Q9HCE7,,Q9HCE7,O95947,SMURF1,TBX6,HECT,1,UbiBrowser2,19561075
nan|Q9HCE7|P04626,nan|Q9HCE7,,Q9HCE7,P04626,SMURF1,ERBB2,HECT,1,UbiBrowser2,33875644
nan|Q9HCE7|P05129,nan|Q9HCE7,,Q9HCE7,P05129,SMURF1,PRKCG,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P06239,nan|Q9HCE7,,Q9HCE7,P06239,SMURF1,LCK,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P07332,nan|Q9HCE7,,Q9HCE7,P07332,SMURF1,FES,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P08133,nan|Q9HCE7,,Q9HCE7,P08133,SMURF1,ANXA6,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P09769,nan|Q9HCE7,,Q9HCE7,P09769,SMURF1,FGR,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P16234,nan|Q9HCE7,,Q9HCE7,P16234,SMURF1,PDGFRA,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P17252,nan|Q9HCE7,,Q9HCE7,P17252,SMURF1,PRKCA,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P19784,nan|Q9HCE7,,Q9HCE7,P19784,SMURF1,CSNK2A2,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P21709,nan|Q9HCE7,,Q9HCE7,P21709,SMURF1,EPHA1,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P26038,nan|Q9HCE7,,Q9HCE7,P26038,SMURF1,MSN,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P35626,nan|Q9HCE7,,Q9HCE7,P35626,SMURF1,ADRBK2,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P36894,nan|Q9HCE7,,Q9HCE7,P36894,SMURF1,BMPR1A,HECT,1,UbiBrowser2,20558834
nan|Q9HCE7|P36897,nan|Q9HCE7,,Q9HCE7,P36897,SMURF1,TGFBR1,HECT,1,UbiBrowser2,12151385
nan|Q9HCE7|P37173,nan|Q9HCE7,,Q9HCE7,P37173,SMURF1,TGFBR2,HECT,1,UbiBrowser2,15817471
nan|Q9HCE7|P37231,nan|Q9HCE7,,Q9HCE7,P37231,SMURF1,PPARG,HECT,1,UbiBrowser2,30566427
nan|Q9HCE7|P41743,nan|Q9HCE7,,Q9HCE7,P41743,SMURF1,PRKCI,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P42679,nan|Q9HCE7,,Q9HCE7,P42679,SMURF1,MATK,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P45974,nan|Q9HCE7,,Q9HCE7,P45974,SMURF1,USP5,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P48730,nan|Q9HCE7,,Q9HCE7,P48730,SMURF1,CSNK1D,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P51668,nan|Q9HCE7,,Q9HCE7,P51668,SMURF1,UBE2D1,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P51955,nan|Q9HCE7,,Q9HCE7,P51955,SMURF1,NEK2,HECT,1,UbiBrowser2,20804422
nan|Q9HCE7|P54252,nan|Q9HCE7,,Q9HCE7,P54252,SMURF1,ATXN3,HECT,1,UbiBrowser2,20804422
